ruc,razon_social,tipo_contribuyente,profesion_oficio,nombre_comercial,condicion_contribuyente,estado_contribuyente,fecha_inscripcion,fecha_inicio_actividades,departamento,provincia,distrito,direccion,telefono,fax,actividad_comercio_exterior,ciiu_principal,ciiu_secundario_1,ciiu_secundario_2,afecto_nuevo_rus,buen_contribuyente,agente_retencion,agente_percepcion_venta_interna,agente_percepcion_combustible,fecha_consulta
20608734725,ASOCIACION DE FRUCTICULTORES DE QUESQUENTO,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2026-03-25,2026-03-25,CUSCO,LA CONVENCION,QUELLOUNO,NRO. SN SEC. QUESQUENTO (3 CDRS ABJ CARRETERA CENTRAL C1P NARANJ),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,"SERVICIOS AGRICOLAS, GANADERAS.",NO,,,,,2026-09-19T21:49:12.014Z
20608748921,"ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL DISTRITO DE GUADALUPE, CHEPEN Y ANEXOS",ASOCIACION,,,HABIDO,ACTIVO,2026-05-15,2026-05-15,LA LIBERTAD,PACASMAYO,GUADALUPE,CAL. ALIANZA NRO. 204 SEC. GUADALUPE,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:38:03.020Z
20608820672,ASOCIACION AGROPECUARIA COMUNAL DEL PUEBLO DE RACO DEL DISTRITO DE UMARI,ASOCIACION,,,HABIDO,ACTIVO,2021-12-03,2021-12-03,HUANUCO,PACHITEA,UMARI,NRO. S/N PUEBLO DE RACO (FRENTE DEL CAMPO DEPORTIVO),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:35:37.435Z
20608834746,ASOCIACION DE PRODUCTORES LAGUNA LA BOA,ASOCIACION,,,HABIDO,ACTIVO,2021-12-07,2022-01-01,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,NRO. S/N CAS. LAS MERCEDES (1 KM ANTES DE LA LAGUNA),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:40:58.666Z
20608860771,ASOCIACIÓN COMUNAL AGROPECUARIA DEL CASERIO DE NIÑA COCHA,ASOCIACION,,,HABIDO,ACTIVO,2021-12-16,2021-12-16,HUANUCO,PACHITEA,UMARI,NINACOCHA NRO. 35,,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:40:58.666Z
20608865927,LAS PUINAHUINAS S.A.C.,SOCIEDAD ANONIMA CERRADA,,,HABIDO,ACTIVO,2024-09-10,2024-09-10,LORETO,REQUENA,PUINAHUA,NRO. S/N COM. NATIVA ANCASH,,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:44:11.515Z
20608952315,NUMBERI S.A.C.,SOCIEDAD ANONIMA CERRADA,,,HABIDO,ACTIVO,2022-01-10,2022-02-01,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,JR. AMAZONAS NRO. 342 OTR. CERCADO,,,SIN ACTIVIDAD,"VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.",EDUCACION DE ADULTOS Y OTROS,,NO,,,,,2026-09-19T21:44:11.515Z
20609013487,ASOCIACION DE PRODUCTORES DE CHANCCAYMARCA,ASOCIACION,,,HABIDO,ACTIVO,2026-06-01,2026-06-01,APURIMAC,CHINCHEROS,RANRACANCHA,NRO. SN C.C. MOLLEBAMBA,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:40:58.666Z
20609025353,ASOCIACION DE PRODUCTORES AGROPERU MANDOVA,ASOCIACION,,,HABIDO,ACTIVO,2022-01-28,2022-02-01,CAJAMARCA,JAEN,JAEN,CAL. LOS ROBLES MZA. E LOTE. 7 SEC. EL HUITO (1 CDRA ANTES DE LA CASCADA),,,SIN ACTIVIDAD,"VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.","SERVICIOS AGRICOLAS, GANADERAS.",EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:40:58.666Z
20609057361,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y LACTEOS DEL DISTRITO DE PLATERIA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-02-04,2022-06-21,PUNO,PUNO,PLATERIA,AV. CCOTA NRO. S/N (AL COSTADO DE LA COMISARIA PNP.),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20609069555,"ASOCIACIÓN AGROPECUARIA TURÍSTICO INDUSTRIAL ""CCORI WAYRA CHINA"" DEL CASERIO DE IRHUACA",ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-02-08,2022-01-01,AYACUCHO,LUCANAS,CHAVIÑA,MZA. . LOTE. . CAS. IRHUACA S/N,,,SIN ACTIVIDAD,ACTIV.ORGANIZACIONES EMPRESARIALES,,,NO,,,,,2026-09-19T21:49:13.930Z
20609078074,ASOCIACION AGROPECUARIA DE CHALLHUALLA,ASOCIACION,,,HABIDO,ACTIVO,2025-08-29,2025-08-29,AYACUCHO,LUCANAS,LUCANAS,NRO. 250 CHALLHUALLA,,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:35:37.435Z
20609119421,ASOCIACION AGROPECUARIA LLOQICHAYOCC,ASOCIACION,,,HABIDO,ACTIVO,2026-05-04,2026-05-04,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,NRO. S/N BAR. ÑAHUINPUQUIO (ULTIMO PARADERO DE LA RUTA 10),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:35:37.435Z
20609166500,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS TURISTICOS YURAQ - WASI,ASOCIACION,,,HABIDO,ACTIVO,2022-03-02,2022-03-02,AYACUCHO,PARINACOCHAS,PUYUSCA,MZA. A-1 LOTE. 2 ANX. YURACHASI (ALT. PASANDO PUENTE DE YURACCHUASI),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,ELAB DE OTROS PROD. ALIMENTICIOS.,,NO,,,,,2026-09-19T21:40:58.666Z
20609201259,ASOCIACION DE PRODUCTORES AGROECOLOGICOS DEL HUALLAGA,ASOCIACION,,,HABIDO,ACTIVO,2022-03-10,2022-03-10,HUANUCO,LEONCIO PRADO,RUPA-RUPA,JR. SUCRE NRO. 230,,,SIN ACTIVIDAD,ACTIV.ORGANIZACIONES EMPRESARIALES,,,NO,,,,,2026-09-19T21:38:03.020Z
20609203359,ASOCIACION AGROPECUARIA HIJOS DE TICRAPO,ASOCIACION,,,HABIDO,ACTIVO,2024-12-02,2024-12-02,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,CAL. SAN JOSE NRO. S/N (AL COSTADO D C. ADUCATIVO 22047),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:35:37.435Z
20609343355,ASOCIACION DE PRODUCTORES Y EXPORTADORES FUNDO LUISA VICTORIA ASPREXFLV,ASOCIACION,,FUNDO LUISA VICTORIA,HABIDO,ACTIVO,2026-08-05,2026-08-05,ANCASH,SANTA,MORO,CAPTUY BAJO NRO. SN CAS. CAPTUY,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",,NO,,,,,2026-09-19T21:40:58.666Z
20609411423,ASOCIACION DE PRODUCTORES AGROPECUARIOS ÑAUPAQMAN PURISUN DE YALAGUA,ASOCIACION,,,HABIDO,ACTIVO,2024-05-16,2024-05-16,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,AV. MOQUEGUA NRO. S/N C.C. YALAGUA,,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:40:58.666Z
20609488621,ASOCIACION DE PRODUCTORES AGROECOLOGICOS E INDUSTRIALES SUPER CAMPO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-05-17,2022-05-17,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,NRO. 05 CAS. LA LUCUMA (A LADO DE FUENTE EL SAUCE SANAGORAN),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20609518643,SOCIEDAD PERUANA DE CRIADORES DE ALPACAS Y LLAMAS REGISTRADAS DE LA REGION DE APURIMAC,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-05-24,2022-06-01,APURIMAC,ABANCAY,ABANCAY,PJ. LAS FLORES NRO. SN URB. LAS AMERICAS (ESPALDA PARADERO GRAU COTABAMBA),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20609529891,ASOCIACIÓN CENTRAL PRODUCTORES Y CRIADORES DE ALPACAS Y LLAMAS OCONGATE CUSCO-APROCALLOC,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-05-26,2022-06-15,CUSCO,QUISPICANCHI,OCONGATE,"CAL. PRINCIPAL NRO. 2 C.P. TINKE (CERCA A LA PLAZA, C2P)",,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20609542129,ASOCIACIÓN DE PRODUCTORES DE GRANOS ANDINOS APURIMAQ,ASOCIACION,,,HABIDO,ACTIVO,2022-05-30,2022-06-01,APURIMAC,ANDAHUAYLAS,TALAVERA,JR. ALDAZABAL NRO. 315 (AL COSTADO DEL COLEGIO JUAN PABLO II),,,EXPORTADOR,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:40:58.666Z
20609555395,COOPERATIVA AGRARIA BANAQUI CURIMANA,"COOPERATIVAS, SAIS, CAPS",,COOPERATIVA BANAQUI,HABIDO,ACTIVO,2022-06-01,2022-06-01,UCAYALI,PADRE ABAD,CURIMANA,JR. GARIBALDI BARDALES MZA. 54 LOTE. 6 (COSTADO DE LA PNP),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:42:35.997Z
20609623056,ASOCIACION DE AGROPECUARIOS LLANGANUCO,ASOCIACION,,,HABIDO,ACTIVO,2022-06-16,2022-06-16,ANCASH,YUNGAY,YUNGAY,"NRO. SN CAS. DE HUAMACCHUCO (2P, CS PLOMA)",,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:35:37.435Z
20609726262,ASOCIACION CENTRAL DE PRODUCTORES LACTEOS DEL DISTRITO DE YARABAMBA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-07-12,2022-07-12,AREQUIPA,AREQUIPA,YARABAMBA,OTR. COMPLEJO RECREATIVO EL PA KM. SN OTR. PUEBLO TRADICIONAL YARABA,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20609787202,ASOCIACION CENTRAL DE PIÑEROS AGRO TECNIFICADOS DE MADRE DE DIOS,ASOCIACION,,,HABIDO,ACTIVO,2022-07-26,2022-07-26,MADRE DE DIOS,TAMBOPATA,LABERINTO,CAR. PTO MALDONADO - CUSCO SAN KM. 73 (CERCA A PEAJE),,,IMPORTADOR,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:35:37.435Z
20609813688,ASOCIACIÓN DE PRODUCTORES AGROECOLOGICO AGROPECUARIO MULTISERVICIOS ALTA SIERRA CASACOTO - TAPO,ASOCIACION,,,HABIDO,ACTIVO,2024-06-21,2024-06-21,JUNIN,TARMA,TAPO,NRO. SN ANX. CASACOTO (S77057430-50MTS DE LA I.E. INICIAL 30854),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:40:58.666Z
20609846314,COOPERATIVA AGRARIA DE FAMILIAS CAMPESINAS EMPRENDEDORAS Y RESILIENTES DEL PERÚ - CAFCER,"COOPERATIVAS, SAIS, CAPS",,CAFCER,HABIDO,ACTIVO,2022-08-11,2022-08-11,SAN MARTIN,LAMAS,PINTO RECODO,OTR. . NRO. . KM. 1 CAS. LA FLORIDA,,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:42:35.997Z
20609862492,ASOCIACION DE MUJERES EMPRENDEDORAS DE LA COMUNIDAD CAMPESINA DE EXCHAJE,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2022-08-16,2022-09-01,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,ZONA A MZA. G LOTE. 3 C.P. EXCHAJE,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:49:12.014Z
20609875276,ASOCIACIÓN DE PRODUCTORES DE CUY - EL OLIVO / APROCUYOL,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2025-01-30,2025-01-01,CAJAMARCA,CAJABAMBA,CACHACHI,NRO. SN C.P. CHOLOCAL (SECTOR EL OLIVO - A 300 M JARDIN DE NIÑO),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20609917840,ASOCIACION DE PRODUCTORES REPRESA TAPASH,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2022-08-29,2022-09-01,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,AV. EL BOSQUE NRO. 06 CAS. LA YEGUADA,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20609941406,COMUNIDAD NATIVA DE HUITOTOS DE FORTALEZA,"COMUNIDAD CAMPESINA, NATIVA",,,HABIDO,ACTIVO,2022-09-05,2022-09-05,LORETO,MAYNAS,NAPO,NRO. S/N COM. FORTALEZA,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:40:58.666Z
20609948044,COOPERATIVA AGRARIA DE FRUTICULTORES DE SANDIA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2022-09-06,2022-09-06,PUNO,SANDIA,SANDIA,JR. LIMA NRO. 322,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,ELAB DE OTROS PROD. ALIMENTICIOS.,,NO,,,,,2026-09-19T21:42:35.997Z
20609979471,ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS SAN ANTONIO HEROINAS TOLEDO,ASOCIACION,,,HABIDO,ACTIVO,2022-09-13,2022-10-01,JUNIN,CONCEPCION,HEROINAS TOLEDO,JR. CANCHAPALCA NRO. SN (S69450787-5 CDRAS DE POSTA MEDICA),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,NO,,,,,2026-09-19T21:38:03.020Z
20610024085,"COOPERATIVA AGRARIA DE PRODUCTORES DE PALTA HASS, DEL ANEXO DE RONDAYACU, DISTRITO DE MONOBAMBA","COOPERATIVAS, SAIS, CAPS",,C.A.P.P. HASS RONDAYACU,HABIDO,SUSPENSION TEMPORAL,2022-09-22,2022-09-22,JUNIN,CHANCHAMAYO,SAN RAMON,JR. PROGRESO NRO. 163 URB. SAN RAMON (S72261306-FTE A CENTRO COM. SAN RAMON),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20610032185,ASOCIACION DE PRODUCTORES SOSTENIBLES AWAJUN DEL MARAÑON,ASOCIACION,,,HABIDO,ACTIVO,2022-09-23,2022-09-23,LORETO,DATEM DEL MARAÑON,MANSERICHE,NRO. S/N COM. UGARTE (DESDE SARAMIRIZA VIA FLUVIAL),,,SIN ACTIVIDAD,SILVICULTURA Y EXT. DE MADERA.,OTROS TIPOS DE VENTA POR MENOR.,EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:40:58.666Z
20610124977,ASOCIACION DE PRODUCTORES ALPAQUEROS PISCICULTORES Y ARTESANOS DEL DISTRITO DE CAYLLOMA,ASOCIACION,,,HABIDO,ACTIVO,2026-03-19,2026-03-19,AREQUIPA,CAYLLOMA,CAYLLOMA,CAL. SAN NICOLAS NRO. 113,,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,ACTIVIDADES OTRAS ASOCIACIONES NCP.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,NO,,,,,2026-09-19T21:40:58.666Z
20610159789,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVO MILENIO DE CHUQUIBAMBA - APANMIC,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-10-25,2022-10-25,CAJAMARCA,CAJABAMBA,CACHACHI,NRO. -- CAS. CHIQUIBAMBA (CASERIO LICLIPAMPA),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20610286519,COOPERATIVA AGRARIA LINE COFFEE MARAÑÓN - LINE COFFEE MARAÑON,"COOPERATIVAS, SAIS, CAPS",,MARAÑÓN COFFEE,HABIDO,ACTIVO,2022-11-24,2023-03-01,AMAZONAS,UTCUBAMBA,LONYA GRANDE,JR. 28 DE JULIO NRO. S/N BAR. NUEVA DELI (A MEDIA CDA. DEL PARQUE INFANTIL),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,CULTIVOS DE CEREALES.,,NO,,,,,2026-09-19T21:44:11.515Z
20610507701,ASOCIACION DE RECOLECTORES DE CASTAÑA ORGANICA DE MADRE DE DIOS - ARCOMAD,ASOCIACION,,,HABIDO,ACTIVO,2023-01-24,2023-01-24,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,PJ. LUIS PEREZ VALERA MZA. 2F LOTE. 4 SAN LUIS (AL LADO DE EX INRENA),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:40:58.666Z
20610524231,COOPERATIVA AGRARIA ARTESANAL ORO ANDINO DE PARIA - CAAOPAR,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-01-27,2023-02-01,HUANCAVELICA,HUAYTARA,PILPICHACA,CAR. LOS LIBERTADORES NRO. 5.8 COM. PILPICHACA,,,SIN ACTIVIDAD,OTROS TIPOS DE VENTA AL POR MENOR.,,,NO,,,,,2026-09-19T21:42:35.997Z
20610555811,COOPERATIVA AGRARIA TOTORAL,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-02-03,2023-02-01,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,AV. JOSE MARIA ARGUEDAS NRO. 1010,,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:44:11.515Z
20610585184,COOPERATIVA AGRARIA DEL DESARROLLO ARTESANAL DE FIBRA DE ALPACA DE PICHCCAHUASI,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-02-10,2023-02-10,HUANCAVELICA,HUAYTARA,PILPICHACA,MZA. L LOTE. 214A BAR. PICHCAHUASI,,,SIN ACTIVIDAD,OTROS TIPOS DE VENTA AL POR MENOR.,,,NO,,,,,2026-09-19T21:42:35.997Z
20610592474,ASOCIACION DE PRODUCTORES AGROPECUARIOS PIEDRA TROMPA,ASOCIACION,,LÁCTEOS CLARITA,HABIDO,ACTIVO,2023-02-13,2023-02-01,CAJAMARCA,SAN MIGUEL,CALQUIS,NRO. SN CAS. GORDILLOS (PIEDRA TROMPA CARR GORDILLOS - CAJAMARCA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:38:03.020Z
20610598880,COOPERATIVA AGRARIA INTERANDINO,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-02-14,2023-02-14,APURIMAC,ABANCAY,ABANCAY,JR. PARAGUAY NRO. 126 URB. LAS AMERICAS,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:44:11.515Z
20610739491,ASOCIACION DE PRODUCTORES AGROPECUARIOS DON ANDRES-AMAZONAS,ASOCIACION,,,HABIDO,ACTIVO,2023-03-17,2023-03-17,AMAZONAS,LUYA,CAMPORREDONDO,NRO. S/N BAR. NUEVO HORIZONTE (COSTADO DEL MERCADO CENTRAL),,,EXPORTADOR,"SERVICIOS AGRICOLAS, GANADERAS.",CULTIVOS DE CEREALES.,,NO,,,,,2026-09-19T21:38:03.020Z
20610739505,COOPERATIVA AGRARIA HUAYHUASH,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-03-17,2023-04-15,ANCASH,BOLOGNESI,HUASTA,MZA. M LOTE. 1 CAS. SAN ANTONIO DE QUISIPATA (CARRETERA CHIQUIAN PACLLON KM 7 Y MEDIO),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:42:35.997Z
20610772553,ASOCIACION DE MUJERES CAFICULTORAS DE CHINYAMA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2025-03-24,2025-03-01,LAMBAYEQUE,FERREÑAFE,CAÑARIS,MZA. A LOTE. SN CAS. HUARHUARCUCHO,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20611055669,ASOCIACION DE EMPRENDEDORES VIRGEN NATIVIDAD DE EXCHAJE,ASOCIACION,,,HABIDO,ACTIVO,2025-01-13,2025-01-13,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,NRO. S/N ANX. EXCHAJE (A 10 KM. DE YUNGA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:35:37.435Z
20611065044,ASOCIACIÓN DE PRODUCTORES LOS SEMBRADORES DE HUARIBAMBA,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2025-11-17,2025-11-17,HUANCAVELICA,TAYACAJA,HUARIBAMBA,OTR. BQ PROGRESO NRO. 15 INT. 15 BAR. PROGRESO (S66573326-A 100 MTRS IE AUGUSTO SALAZAR),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:13.930Z
20611080817,ASOCIACION DE PRODUCTORES OCCIDENTAL DE QUERAL,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2023-06-01,2023-07-01,ANCASH,HUAYLAS,CARAZ,NRO. SN ESTANCIA QUERAL (PASANDO CRUCE DE MIRAMAR),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20611141298,COOPERATIVA AGRARIA GANADERA DE CAMELIDOS SUDAMERICANOS 24 DE SETIEMBRE DE CONDURIRI,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-06-14,2023-06-14,PUNO,EL COLLAO,CONDURIRI,NRO. S/N BAR. 25 DE DICIEMBRE (A MEDIA CDRA PLAZA ARMAS CONDURIRI),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:42:35.997Z
20611142162,ASOCIACION DE PRODUCTORES AGROPECUARIOS MUSOQ ALLPA DE PICHOS,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2023-06-14,2023-06-14,HUANCAVELICA,TAYACAJA,PICHOS,JR. 6 DE ABRIL NRO. SN BAR. CENTRO (SUMINISTRO 70875501),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20611153571,ASOCIACION DE PRODUCTORES DE MANGO Y PALTA - SANTIAGO DE HUIÑA - VALLE HUARMEY,ASOCIACION,,,NO HABIDO,SUSPENSION TEMPORAL,2026-05-19,2026-05-19,ANCASH,HUARMEY,HUARMEY,MZA. A LOTE. 17 C.P. SANTIAGO DE HUIÑA (1 CDRA DEL CEMENTERIO DE SANTIAGO DE HUI),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20611180625,ASOCIACION DE PRODUCTORES AGROPECUARIOS-ISCOCUCHO - APROAGRI,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2024-09-27,2024-09-27,CAJAMARCA,CAJABAMBA,CONDEBAMBA,NRO. SN CAS. ISCOCUCHO,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:49:13.930Z
20611182661,COOPERATIVA AGRARIA PITAHAYA AMAZONAS,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-06-23,2023-06-23,AMAZONAS,BONGARA,CHURUJA,CAR. CHURUJA NRO. S/N (KM 10 FRENTE A LA COMISARIA),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",,NO,,,,,2026-09-19T21:44:11.515Z
20611198923,COOPERATIVA AGRARIA LAND PERÚ,"COOPERATIVAS, SAIS, CAPS",,,NO HABIDO,SUSPENSION TEMPORAL,2023-06-27,2023-06-27,JUNIN,CHANCHAMAYO,PICHANAQUI,JR. JOSE BALTA MZA. H1 LOTE. 3 URB. SAN JOSE (S72578515-FTE A CUNA MAS DE 3 DE MAYO),,,IMPORTADOR/EXPORTADOR,CULTIVO DE FRUTAS.,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",,NO,,,,,2026-09-19T21:49:13.930Z
20611254068,COOPERATIVA AGRARIA WARMI TARPUY,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-07-10,2023-07-10,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,PJ. JUAN PABLO II NRO. S/N (1CDR Y MEDIA DEL COLEGIO CRISTO REY),,,IMPORTADOR/EXPORTADOR,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:44:11.515Z
20611321482,COOPERATIVA AGRARIA LOS GANADEROS DE MARCABAL,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-07-21,2023-07-21,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,CR. LOCABAMBA NRO. 64 CAS. LOCABAMBA,,,SIN ACTIVIDAD,CRIA DE GANADO.,,,NO,,,,,2026-09-19T21:44:11.515Z
20611340002,COOPERATIVA AGRARIA INTERCULTURAL CAFE PUI PUI LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2023-07-26,2023-07-26,JUNIN,SATIPO,SATIPO,"CAR. 0 NRO. S/N C.P. RIO VENADO (A 22KM DEL TERMINAL, PARATUSHIALI-SATIPO)",,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:44:11.515Z
